ID,target
3073a9bb3,1336223.5937405406
3074cf7dc,1279358.8524600551
3075620ea,2368154.8234526305
307764aae,610565.6150274593
30798b2a0,2769104.685463206
307a6f5af,924747.2685925954
307a8269d,2455883.6482617767
307b3ed39,1583269.2408406967
307c2be63,1867091.468918948
307dd8e3c,2281271.801781978
307f18ce0,1841641.5517540073
307f23099,2683210.019317073
307f2df94,2225765.589653001
3080d82bd,3544996.5139064225
3082e2878,1609378.0812714212
30833b573,1524913.3292918461
308396a98,1279543.240667628
3083ddc1b,2381965.209346561
3083fa34d,2028452.6691889986
30850ba12,11223870.876179144
308539f81,1499935.2014519891
308709782,1893937.1752159693
308a42a2f,2389487.7854089113
308b6a921,1833227.6424382566
308db0dcd,2409557.462717285
30934cdb0,1844277.7071856603
30937e05e,742442.2279024235
3093e28eb,2385378.6009999616
3094ab0ae,1480913.216093716
3094f5bc5,1534837.1700481859
3097f221e,9743562.49465794
30994f181,6472906.300697713
309b486f6,675032.9714998605
309ec3cf9,1102740.8637545772
309fd9abb,1917043.267071567
30a00862b,2411839.00048741
30a0b1678,2082286.260063631
30a0c47e7,1481925.9865098828
30a136b4a,2442480.370704375
30a33eeca,1270731.2006594809
30a343b51,277182.93601094215
30a37b7f5,2404483.8251171517
30a3cff7b,4107826.010628244
30a4253d2,4374009.296984672
30a584bf2,1652402.0655492241
30aa989ab,2367072.431258489
30ad2c861,2403134.3341652723
30ada9889,2412730.7056379933
30adca8bc,1022556.7306582493
30b03833b,3360510.001245218
30b07c838,2409557.462717285
30b18c56d,2388093.245061945
30b22bfbf,1774830.5052080425
30b5a61a5,1904817.55499096
30b78b152,3257572.376345731
30b7db5ea,651214.8470940323
30b7e507b,1880372.5720392056
30b9e55b8,2176847.1223439174
30bcc0d59,1338876.7385881639
30be77e29,2318011.8902166393
30beb41f4,2688443.2165523577
30c00391e,2285765.1904929886
30c02c524,3115968.9774704175
30c112a02,2893990.7492972924
30c14d9e2,8712007.833310226
30c40d3b3,1766350.5013545307
30c449b3b,2907844.9855572633
30c4c2c34,988612.9756532091
30c4f67e6,1024177.8250768399
30c505513,1192936.318922923
30c52c394,3078384.5267399955
30c69fc73,176733.81607187318
30c6b4412,1659969.5750972377
30c72f8e4,2492854.0752235204
30c90e501,1417048.9531080348
30cb6522a,983633.5494254787
30cb6af33,2304088.4352467456
30cbfc796,2421190.3930188376
30cc12811,1891791.4200332602
30cef62e5,2353786.8777340124
30d1f00bf,2412074.9589861194
30d36beb8,3690716.337957546
30d4c0d0c,2379517.0377004487
30d4dacd2,2284013.911058201
30d9a1e9e,2409141.996457393
30d9ab1c1,1655611.074222798
30da867dd,2396998.9684389974
30dabe6c2,2409557.462717285
30dba1665,1328551.0097967857
30ddd584e,2409557.462717285
30de6852c,2168414.7528058407
30df3d509,2852223.5731193926
30e1e1b3a,1491680.2259822919
30e271561,2505536.2764661363
30e28c9ed,2401722.2265899847
30e3c37ff,2051595.522549072
30e54c0d1,2202120.476301941
30eaa2701,7054170.446586311
30eb87cb6,3882022.007519726
30eeec602,986115.3435735509
30ef33c1c,2351569.5005515814
30f56dda7,2540606.1593447938
30f5c1641,2409557.462717285
30f5e7260,1923053.6387947504
30f62b9ae,1523340.9264554097
30f873286,2285218.391944762
30f91f229,4374598.7630749205
30f99897f,4290852.515887919
30fb4c0dd,2455624.324560432
30fb7af5a,1778659.6903417532
30fc89a7a,3004150.3664715034
30ff99419,2306331.42126349
3103e3dc1,5449831.341617906
31051ca7f,1282192.4567533466
310729e97,2372827.4605684998
3108440ef,2811957.4114526655
3108d7fd4,4506291.472144944
310bcbf46,953071.4342048453
310c2daf8,6252445.964001481
3110cfbc7,1710929.5251734806
31138b191,1656752.6942805648
3114a628c,2096704.1615665106
3114d2639,3846214.227618918
3116445d9,2488087.3589934125
3117ae5ee,1568947.852562017
311a88ef4,2577125.55025319
311c87f53,2704808.6933064777
31209bcf1,2157145.4776902315
3120b094b,2357238.9012864307
3121a288d,2160292.5619614813
312277ece,2061151.0961075567
31277a2d4,1984221.1729764151
312c43b71,715520.6526202554
31306ec94,2314255.10907182
31307a26f,2409557.462717285
31309f0fd,1541852.7079028932
3131e42e9,2409557.462717285
31326bcc5,2740256.171227029
31347d29e,2475234.267065621
31349e0fe,2535368.117850297
31368e7a4,1796658.1303291372
313749e9d,2147649.9133374896
31377b3dd,3331101.48326316
3137a9d2f,2289577.786535924
3138061aa,2858956.4227783605
3138dc741,1812208.3877878697
31391785d,2335485.925123294
31392ab8e,4089537.8117158255
313a657da,6120206.355043684
313b66b17,1760561.689460982
313eede89,1629872.5011270966
313f6de5b,2406929.1412933897
314073e04,1935801.511163403
3141360a9,7763774.587895828
31414b7b4,6340349.6013016235
314273e4d,1739190.8711382716
314298ae9,5635377.737926606
3142c75ea,2686704.312621612
3143382ed,2409557.462717285
31464a926,2261129.4504882623
314aedb4d,2165215.4046807536
314cd94c2,3445287.8777801367
314ce979e,1237357.314532189
314dbe3cd,3273816.0719165485
314dea8b2,1713025.1210188556
314e2563c,190372.16476677696
31505e838,1694865.3538439425
315092663,1412135.2691573333
315135328,1100729.4886740104
31519143e,2311365.06812511
3154d8403,2003756.53388441
315629b98,1093154.835356168
315975911,2178151.256319139
3159c8e9f,3571672.07697899
315b4eba4,2053665.928405682
315dbb4ba,1270933.2047928972
315f28703,1269875.560266016
31606c5bb,2090528.3051754162
31621a719,2644675.258304895
3163d9ffb,2171339.9778174083
316419eca,2371863.5729875695
3167ba2d2,2849127.2112287353
3167eccf8,2434215.1290053944
31690251c,1449409.0631723322
316a8fbe4,718194.8364802083
316b129af,3608099.2737131016
316c09aa7,2383456.0336041385
316cd42ce,1508830.1176325902
3170ce1ba,1254407.7013944986
3173429fd,1078416.6688615258
31742668e,2262017.9552415465
3174304bf,2370255.4685168057
31764f457,2453183.181131085
3176f8108,346246.107684542
31773bc9f,2395603.671944752
3178c34b9,2015919.821909043
31796a0dd,2113420.172583774
3179ee97d,2425875.061679709
3179fe806,2101578.850361717
317d9c78f,2409557.462717285
31805c354,1241122.6957327465
318099a10,2319153.9377589715
3181637d6,3114419.372312646
3184023bc,1982546.6498994704
31857e122,1368073.7763778318
3186f03e5,2236379.572183061
31878365c,2420804.838191389
31884f989,2357410.840000145
3188fdf7d,2861338.1846530573
318aa4692,1142481.3682668067
318b5d775,1981715.7246684874
318d18196,1913335.7983652358
318e07fb4,1865254.9139207697
3191b404a,2334583.8955909526
3193e3119,1738395.5008634543
319436688,4729308.980774023
31949b11e,890725.7833546561
3195d8328,2381488.1002413123
3196c8170,2352158.3990581622
319784c28,2357954.2861348907
3197c0317,1449391.1064837833
3197dc86b,3162507.943936646
31984c4ed,7257873.770576895
3199aefbf,2208920.2031523874
3199fb1bc,7277018.034756045
319afe236,1366972.4491163038
31a0bf02f,5603560.660355185
31a0f382a,1096679.9474825666
31a322928,2412157.794393064
31a345b55,1460952.636636606
31a48228d,2663193.4309402592
31a4f851f,1534961.9655570188
31a6d194a,1048951.4422583804
31a81da58,1346292.5655951302
31aaaa022,548217.6022822448
31acf8ed1,2299693.4331880645
31ad66113,1039972.8026982092
31afc6064,321438.2042611692
31b089c3e,1938648.6211476265
31b13765d,1578302.011898191
31b217950,2670918.5316193365
31b6e9778,2508721.795948947
31b9812c6,1461445.688649349
31b9d781f,1922110.8387210763
31ba2b623,1243880.420935532
31baa494d,2679730.0136576807
31bc55e4b,2183526.753785552
31bd6290b,1007996.4808749771
31bdb90ce,1359229.8485766144
31bde52d5,2043259.064902624
31bf85fb7,1445499.5249062923
31bfadf60,3632940.072358142
31bfbaabe,3270674.0697946716
31c1066b5,875650.80539835
31c2e6b46,2762652.0061593517
31c3d1723,2376029.3008296215
31c695290,1764180.851509269
31c7448ee,1470270.0548833658
31c76ac5a,2162519.934498696
31c787f91,3383019.176248988
31ca5bcf2,2344705.5301205614
31caea15b,1356910.9828122647
31caf454d,458355.6725411598
31cb44ddd,4172675.142884372
31cb6bca4,2007725.3457741071
31cc8e62f,1097300.7754426366
31cc918af,2418372.9136521514
31cc9b059,2031260.8334981923
31cd4355d,2409557.462717285
31d0493a9,1758917.5515078567
31d0e6ccc,7481005.509947984
31d1ca8d4,2620061.8255304326
31d21e161,1361312.2050426847
31d253bd0,2382640.5884901634
31d2abe2d,1928785.6366685394
31d3de32a,8289072.60597178
31d6ff85b,2353205.2760137836
31d809449,4240027.198725505
31d831323,1315572.075849332
31d98a141,1235889.2828813363
31d9fb613,2938395.230217803
31dcb6b4e,2315193.7048471207
31df883d2,1206184.6269153142
31df93aab,2058949.8406835052
31e0c7284,2247512.1949471137
31e38de33,2965685.603151262
31e425772,2516237.187106033
31e5c1381,1902256.072364928
31e5f3e2b,1082075.4822836888
31e82d46b,1194540.504849454
31ea11ab4,2177532.831731652
31ea26682,3084867.4559954396
31eb1b8ce,2274938.8365841554
31eb2c3b1,1500511.8219218026
31eb87a56,832057.0022057942
31f03d67c,2200475.7302711797
31f0fdc37,2190859.226152829
31f3ef226,2005736.9538143196
31f3f3729,2090586.8845418538
31f7fa0d5,2311664.5080834823
31f95311c,1671981.882468996
31fbc9b75,2407765.680446329
31fc3bde3,1593649.6668361474
31fc53d83,2050499.8952284972
31fc7b437,1929450.9252607028
31ff41f70,2725900.8240399663
320058837,1775083.2278127414
32011ad5d,873677.8744735413
320308113,1507047.7932450448
3204930d0,1394849.4922649227
3204dd987,2403670.0676295077
32069cb8d,4043623.082316761
320753c13,2314771.46520714
32079afb2,2180992.2140645464
320a0c840,1040761.9773937986
320aeb34f,6148183.339898839
320c2e7ba,1953021.6897932224
320d8cf18,2179016.531834356
320e424aa,2409557.462717285
3211f61e4,3222591.515575594
3213eab1c,1959596.324036875
32140e1ba,5037470.472816004
321774d63,7404969.128261559
32179f5af,1748471.2106666723
3217b2183,1291686.909810672
3217b7681,12254668.80767747
3219d423a,3204371.196325181
321ba83e8,1929410.1041372956
321c12a31,3336465.3359953193
321ccaf5e,1672615.1246553303
321dc6194,2579597.4723634883
321de6679,510213.6016437283
321e8a97c,1350313.8580532705
322170a4d,1313914.0715275612
322229e3d,1827837.2013151313
3223e0ee8,1101089.2909991425
3225a6b9c,2409557.462717285
322618371,2274924.315934871
3226a0d39,3038052.5676230406
322744e0c,769015.1093367559
322844cd7,1517491.2209188987
32284a9d8,1263962.4862013941
3228675d6,2688151.308972504
322aa7926,3319363.054942803
322acdd60,478044.89820009144
322b251dd,5078038.189698117
322bd7a56,1553692.703082859
322d6974d,1833695.0817841575
322dcaee9,1784004.4155036379
322e944f9,1480634.3710470037
3230d862d,631239.4577248653
3231ffe87,2229242.1600993467
323463a93,1537948.9872313447
323a497af,554425.5882178572
323c58b49,983242.3708881282
323e32094,1964157.301708265
323e43572,2514541.0371460123
32407e823,2202694.264409617
32430b567,4921260.004633526
3245b7d33,2598670.4833901473
3246c6b06,2203472.2184941433
3247c5db8,1207521.3662752882
324abdd0c,3812868.2878982583
324ae437f,5499720.638439498
324c3acca,2226337.9933050997
324d09953,5705358.316732114
324fa3d5d,658291.9836184435
324fd7a1c,5774598.081120048
3257d843d,2409557.462717285
3259d283a,2053541.3589172019
3259df9fc,4150090.5255134194
3259facc9,1153863.2813623338
325dd861b,2242775.485600636
325f32dbf,1505592.3511182163
325fd6bd4,2545476.9233455085
32606405f,4074558.743080488
32608ce30,1741217.7754094303
3262cb0ea,4911078.725019973
3264da4aa,1461882.8935373845
326546b51,2126851.4645709237
32655881c,2400508.8682415145
3265886fd,2213704.6694573443
32682456a,1155623.4884507589
32688607e,3997314.184421212
3268e7822,2350559.053455624
32693689f,945838.4834738444
326c58871,2093853.0933509262
326f0dc6d,2049557.8131964805
326f4f509,2409557.462717285
3273ed694,2747733.208775643
32743ea28,3448254.2360489108
3274546bb,2385645.4683505204
327789f28,717069.7165281416
32790f4db,1493573.2114093893
327d06379,1624542.4510265049
327fd4795,1263998.431161346
3281fdc77,2836930.3965021707
32822846d,2360203.566835251
3282b8dc3,1806013.1106761487
32847e1d5,7251206.33323547
3286a69f3,2111289.0865691877
32873d78e,909517.469026111
328921113,868667.1617506982
328968be9,3035140.571197661
328d57bd5,1129383.8766915586
328d85ab1,3003910.197279363
328d8d798,2634305.020682321
328d95807,4244339.514442215
328ec6e11,2052313.8454607876
328f0b26a,930269.968572282
328fe5f65,5342223.120892738
3290b8327,1818209.521663235
329254367,2312278.700932253
32939309b,2450024.1326859714
32941e150,2070792.1695085552
329484705,2418779.493919471
32954c664,6912834.290409119
3295a464a,7567111.502020943
3295ea951,3968120.4122421904
329714330,1178807.661066564
3297239e3,1465646.0752490864
329751a47,2498181.688082361
3297b4982,1468953.7193393724
32985a707,1545855.021156169
3298c1b3c,2490418.8739642925
3298f42f8,1906072.8915158
329a4bd25,2336691.1835644473
329aa1d3c,168848.06948734506
329b61f0c,2313002.425073349
329ba5014,5043759.992877833
329d09189,1948952.7084534927
329dcc578,1844149.3173925814
32a1c1a90,2635714.426993965
32a6e7c3b,1525498.8137923686
32a84ae77,2321434.8146374915
32a8fbf8e,2966291.2658036645
32a9f51d8,855540.1376890052
32aad3b53,10771152.926299442
32abe6bf4,2225440.5196291907
32ad02f8e,1420059.9647399592
32ae27a74,1287480.8235951888
32af11ee9,10463595.346756238
32af33dac,2516350.4294549758
32b35dffb,1399511.7323817473
32b4091db,2443048.437247771
32b60017c,814535.9760724064
32b662cd5,2577016.5659645097
32b6e3eb9,2029484.9847973878
32b88ea79,2993972.1862700926
32c318944,1902008.6517826922
32c3f12ff,2367055.873639148
32c439dfa,2021021.3353645531
32c4443cf,1157439.4520646778
32c500534,2337943.0970790074
32c5b1c9e,2115070.5580863054
32c632158,7705040.078278282
32c8d588c,883563.452252819
32c8e4537,1873767.6136991729
32c97a1d9,1887671.1803077082
32ca130b5,1354047.299178988
32ceb6242,2406991.621669871
32cec1dc4,1897443.8786654384
32d08ffff,2413850.124736917
32d185fe7,1722455.4667308626
32d1fc976,2017037.1957948953
32d285aa6,1287824.3911253917
32d2cd228,2409557.462717285
32d4cbf71,1769885.0016454896
32d6c00ed,1686287.624948377
32d770145,1770123.8092187268
32dd65e80,2009828.6337023515
32de64c5d,2307864.588892327
32df36074,1951975.361026272
32df3cfcf,2211222.7605970767
32e064386,9014922.56611362
32e14e9f1,2421305.515826357
32e3e25a4,1656334.277053533
32e8dc2a6,1792520.795481952
32ea788a3,1653984.7846158473
32ec8dfdd,1958853.4983766784
32ecb2332,2104155.053176194
32eceb85c,1727506.5382032637
32ed41bf6,1006907.2354435889
32ed550c4,4239696.923099683
32ef788d4,1897778.1586397337
32f26ad75,998260.5142500113
32f6ad163,2344520.160402469
32f726b37,432288.8552730207
32f9ce538,2058497.0075180547
32fa9ceee,2488117.209022469
32fabd9a1,1135185.9759011397
32fff8f19,1745730.7239496734
330058ecd,3251336.4139784197
3301c31f4,3073947.910661459
33024fed2,3505281.9694425683
3305f77d2,1111526.0668900656
330719309,2030799.3956351758
33093122d,2083080.466471911
33095ea64,1603960.4854700032
3309be9f6,985842.6597020568
330c38afb,2467976.9553378746
330d5e0ea,563907.405346279
330e59e7d,1099777.0756183348
3310508c0,2792643.3819446033
33121149f,2510092.1702586827
33167ffe3,1307694.9154529688
331951491,3262070.98319114
331abf60a,1435139.2755757696
331b5c6a7,2631248.6603537463
331c7bd3a,2333693.7915067044
331cc0bac,3199524.3879454085
331cdf73f,2343109.6449759565
332137917,1401649.1983443594
33216dec5,603752.9727890503
3326507ac,1518900.7115028081
332706e1e,936075.548508035
332a018c5,1930620.738773407
332ca7d82,1360692.4360195182
332ed2a9e,1648317.6953931302
332f33921,8550718.978607818
33317895d,2007538.9729877175
33342d43a,2091124.04698044
33353b2d0,2461620.726224929
3335683a8,2409557.462717285
333698956,886927.262227985
333899c31,1597976.173618435
3338e1b2f,3765020.475544815
333944d08,2284510.2199559924
333a6acc7,2119708.438791729
333b6fcb7,3056997.734898245
333cc17fa,2607985.409153036
333d487f3,1354811.585927936
333d8f365,2190947.883932119
333dfa20d,1762689.7711603255
333f70172,716994.5033747961
333fab674,1667347.1542971048
333fecf37,1840981.2132634146
334144489,2409557.462717285
3341e38ca,2958928.0202517514
3342f46f9,1247797.121594302
3345cedb6,1629470.9942473585
3346a3944,855312.3402951608
3347af08b,2498727.968643354
334840a45,1550395.7176528764
33484d3e1,1377809.2380619822
33488962f,8082190.173394909
3349754ed,2326611.6111517386
334c653be,1735552.4980030672
334cb638a,2901218.422473084
334dd9957,2147363.579807493
334e63d86,2658423.097363651
334f1be2f,13011155.515374474
335125e03,8084774.091011232
3351fb4ad,1526293.15292631
335238583,3203238.3927006605
3352b96b6,1696190.6249365706
33534f2d5,3557162.7584501463
3354c060b,1551500.987403214
3354dbabc,2887287.4978736783
335a4a5ee,2716354.4999174178
335aecc4f,2387178.911593904
335ba6354,1174317.3381399203
335c5dc59,2603220.0099137044
335db56cc,989665.3488597882
335e0ebdb,7371868.86100823
335ec900d,3739257.060362658
33604e8bd,2363495.0251294295
3360ac023,4782091.836754693
3360fd005,909137.1191509817
33634dece,942547.6690963953
3363a4522,1888585.213825866
33669f921,3527386.3219093475
3367b60b0,3216732.8898185254
3368a5e7d,7108785.05461379
336c1306b,1204211.5960708817
336c5d001,3046815.9448492113
336caff6b,1857180.1052369545
336d6dcb8,2475480.118780849
336edbd4a,1276536.5348589786
336f5d457,1599301.643912834
33710cae7,1881345.3903894129
3373047bb,2376103.3554339777
3375876d3,1953208.956929878
3378637aa,4127171.320917192
33789b548,764440.4931741325
337d529fc,2908758.282671225
337da64b6,871861.3869475086
337e462e0,1695649.2505211213
337f9b06d,1611958.5488491622
338049ab9,2296632.1838065907
33858dd36,1967083.440349277
33863f075,183268.92734146668
338ababd5,4773897.285515756
338b1b431,2540322.963440654
338c0e779,8628159.853825105
338d6839a,2136111.664956685
338e60375,2613002.3927346966
338fa5620,11070292.720567606
338ff340d,1576753.3320328917
3392a2d37,2415033.222978761
3393b83e7,2534730.62256931
339667e5e,2107307.566995761
3396aa219,865022.5953711625
3396c5779,1639677.528817455
3396dbe44,2465265.7135057906
339925cc4,497618.59690255387
339b1d23c,1731396.5530818903
339b4e563,2336509.921314828
339b5a4db,1241655.4642312804
339e61769,2438078.6585759404
339f0a112,2245991.089678122
33a3c85ec,2117624.9199105566
33a4cb52c,2177283.525612293
33a69e96d,3281586.7661163737
33a6dbcec,6262537.06811516
33a718d11,2394974.786831125
33a8e0aab,1408907.3283756783
33a938d19,2342696.5284988126
33a97a3bb,1695650.2882695051
33ab8c216,4917427.56251434
33adf6809,2409557.462717285
33af0e59e,887880.6433215898
33af320d0,2973442.6312639914
33b06c183,1562331.2339747841
33b33abdd,671830.2317509422
33b423c83,3579837.635094182
33b6efae0,3238837.224620371
33bafc24b,2263994.5208509574
33bb09a38,1508058.2993811558
33bc2675a,1618612.4857337
33bf7c8ad,2916345.5966732716
33c31b55e,1911528.6117342496
33c4a6c63,2042837.5988996185
33c7ee72a,1587261.1085859644
33c8ba4eb,2115936.9741575485
33ca3b34e,1347296.892695354
33ca7213e,2325332.9683821066
33ca9203a,2422213.656773853
33cbfce70,3061914.740873315
33cc74414,2405577.3522240925
33cd61939,4654151.193495449
33ce2bf94,2327776.425496679
33cf3c54e,2569980.549061157
33cf6f0d2,2360905.7857959117
33d11ff5c,1481493.7968448168
33d5ee830,2391642.311719584
33d93b3e6,2405296.118610411
33d9ae5c1,2900686.1526622144
33da19bd9,2352806.6111408817
33dad041f,1518796.6343287034
33dbd5bfa,2379993.9670627345
33dc0c1ad,4029813.658874421
33dc330e1,1852320.345265173
33dc695bc,2409557.462717285
33dde3b61,2359946.598880848
33de04569,1485388.154026864
33de3cac5,1952691.6858685063
33e4a8ed8,1515454.6564176697
33e4d252d,2736090.7937622853
33e941378,201686.51916641247
33ea0079c,2346923.7065606834
33ea09e7f,3522661.5317010116
33ea584de,2409557.462717285
33ec0a08c,1990837.9152243582
33ecd880b,1954221.2532873119
33ed6ff8f,781539.0522021605
33edd0d10,2106555.5840387377
33f057cbe,1715745.2538271688
33f181d5c,1441570.4681820227
33f2bf982,2222197.496571923
33f431a48,10059369.832925314
33f46b34a,1789391.0386589167
33f4ac1cd,2238699.264655821
33f5b4a58,4853314.315214528
33f5c5464,2203445.8799794926
33f7a6148,2410265.089198015
33f891652,1838929.5726580494
33f96b188,1913763.6324510726
33fa44b59,293274.608172215
33fc5e175,3958199.022696123
33fe3d685,1537885.878888139
33feb8254,2369902.9672475317
33ff1d671,1691638.9683753587
340117b54,3131871.1219424927
34015f8a3,2558664.1747879107
34022a5dc,2365774.4324419736
3402bc0e7,4423305.353047526
34032821e,3070185.983866343
340470ae5,2360366.1677686106
3404773f9,1560118.2588102631
340516bcc,1320945.689033095
34087326f,1708302.0634870143
340cff123,2280718.1967873215
3410049a6,1846885.1417174223
341124773,2358087.1597396797
3412051a8,1229575.9962604553
34126c75c,3116987.743249472
3413a50a1,1175897.683921212
3414b0b0d,2208837.787720463
34157824f,2895767.701942312
3415fe64f,8297432.816076339
341b46d39,1505585.0442077569
341edfe37,2445356.3710207553
341f3a406,3357601.86568534
341f9fb57,2396733.733728606
341fa685d,1737435.6337257035
342140641,2409557.462717285
3422d6981,1463652.823488053
3426173e2,3088154.3901224337
34261ac65,1285143.9309082385
342637bb7,2337579.6653279345
34271bb6c,2438259.259085301
3427b988d,2065600.5013552534
3427de161,1624903.6122868606
3429ef55a,1890916.623843183
342d9bccf,1574637.4500533333
342dbe0c3,4472134.751216598
342dd4a03,1996058.9556717009
342f9f944,896944.9749551972
3431e1dd0,1536189.3469246947
3432dbf16,2293802.800872327
3433b5383,3745929.0113068284
3433bfef8,1711833.297913656
3435f805d,2335766.318437042
3437d8aa7,2178743.961118194
34384dcf6,5054003.708732325
3438d144e,1913023.6761101454
343ada16f,427455.25385860214
343c0cd8e,3243413.3880533148
343ce8ae5,3330237.070800326
3440cd6d9,1844671.6245099832
344136d61,2901441.040660627
3442a420a,1258485.8720195857
34432eae7,6805427.275079556
3445ac2fc,1774666.0152949526
3445c9f65,1611570.5486300143
3445ca24b,2336272.692546989
344770bfa,1334904.3978277624
3447e317f,2396886.9697981547
3449619bb,5152233.607100118
3449e3af9,830145.3301653052
344a99904,792865.0934013185
344bca4fb,1874616.3240372688
344bd612f,3263928.257146289
344db8bf9,873861.9358780927
344e8d37d,6179714.702507742
345126443,1132906.2402249323
34517d682,2413078.4836053685
3453912fe,2154785.525686784
34544fa6e,4185635.69845911
34576946f,2482409.2558019855
345913bfc,2249332.4012607303
3459d2341,2277938.947387258
345a217a0,2245637.4876420503
345a2ac7a,2345627.2696556794
345b20ba0,1374908.5066282803
345b8aa49,2134504.6642211615
345bba9aa,659364.437686995
345bbfe71,2088603.1728005793
345c1ebbc,1265752.502478526
345c77efd,2317447.2146740747
345cebf10,1734114.3826935948
345d395b5,2160744.9645556193
345d78448,2409557.462717285
345d91779,2376263.4800897995
345ec8abe,2409557.462717285
345fe92fe,2478986.2000041017
34616d08a,2706909.423346502
34618a02f,4799430.156240256
3462ceb88,4076259.276446579
3463cefae,1194316.5997922292
346468db5,4246942.698749446
346556bf6,3586662.011897124
3465ee6aa,1296767.4788618453
34666a230,331256.7080753428
3467a4cac,3450127.4042447302
346d11b87,1256427.0104895823
346e9a64b,1705526.8900559172
347a2b191,2124595.242747422
347ad4f06,8061281.022511244
347b1b269,4718858.560881166
347b4fe79,2942850.825210259
347d6215d,2201753.7886998937
3480271f2,3350542.9272129764
3481c5920,8372616.406969267
34828d547,2421334.348987344
3482d5bed,2517762.0464510443
348511e14,2175634.3794948156
34875ca5e,1162742.173547393
348784dbf,2207636.353818658
3488da5b5,3076874.249158761
348c34b36,2419596.573467408
348d4f49b,1766122.810664377
348e25ec8,2390103.563804954
348f52353,1349032.348568988
348fa59ae,1850348.4448172972
348ff3624,2149901.8428334305
34901dd13,1748215.9674134797
3490a9af9,980366.1373434118
34921e9ab,1803287.9792092892
349255b2c,2655699.7139930846
34950b113,3060563.828390608
34965ab75,2536988.049743776
34978484d,1253523.8400249677
3498f7158,2209769.313537632
349ad2522,1972872.0887966973
349b36be8,2407390.199817798
349c26452,2682471.4732680116
349e306a1,3035935.936713189
34a09feae,2262231.5036684396
34a1c530d,2388152.0893483935
34a55bdda,1495391.477707497
34a59a843,2403494.0894247657
34a8d308e,1797142.8883197382
34a8ff5f9,5099993.586908051
34aa030c7,1852778.9084235514
34aacbdaf,2074462.7166260232
34abc1ccb,2328510.9789092876
34ae5f5b4,1482412.3441593398
34af8ae76,3033797.804622201
34af9d377,4084716.453258252
34b19c046,942304.9548708249
34b23ee0d,521525.75847585825
34b26908b,3239684.726915948
34b40de75,4717599.459154646
34b46477d,2302892.3189580543
34b52f827,1588214.6030083946
34b8c9054,1898635.1032361686
34b96b21e,2246512.1334538385
34ba6d230,750794.4839559165
34bba33d4,3661248.4431593507
34bbb2ba1,2219764.472933154
34c0ce67b,1272152.6002738352
34c15c067,877060.8324917299
34c15dafd,1338491.4468578885
34c2bd320,1637806.6643655044
34c36b94f,305245.5083376551
34c3d8319,1339071.4124299637
34c6fe060,3501415.375260878
34c71d83b,2409557.462717285
34c7d2f57,723461.9382071324
34c83224e,2066224.0036046351
34c976b42,3490118.1584696346
34cc08f3d,2783180.417404856
34cc3eec3,2426241.566912209
34cc853b0,1263296.1959212832
34cce4f22,1140797.1992834834
34ce35dd4,5119535.37250531
34ce50293,494433.40210192394
34ced62fd,2154649.878126784
34d0af65a,1962966.1886571757
34d232996,1374058.0088135123
34d4f0246,4018787.0225540567
34d655eeb,1317351.4344177842
34d7eee61,1232067.1737340859
34d802ee5,2586107.8325222116
34d84b061,2293522.9575463114
34d930713,5210492.061139628
34dc850dd,2409557.462717285
34e0efd37,30208688.77414188
34e267a29,1819465.3336095097
34e282245,1895512.573981489
34e41ebe3,2212336.901538117
34e72e569,2409557.462717285
34e748495,2409557.462717285
34e95e173,1647440.2181540737
34ebfcc04,1430038.6434618882
34ed40f19,1526441.641350771
34ed629fd,2189851.9931993587
34ede435e,2218464.597385923
34f016c9a,2047977.4998307957
34f1fdeed,2580007.2955124546
34f2cf198,2361841.220559697
34f39193c,1902666.8596416349
34f3930d5,1043102.8777905664
34f4da64b,2352130.1642517294
34f6639f4,3780070.057870198
34f70a174,849661.3911197011
34f8fb578,1084995.7330250496
34f985b38,2030432.781973987
34fbbc24c,2372465.7205800335
34fe605d1,2229673.8845546185
34ff0b2e7,2316454.63643187
34ff11129,3342176.4758796766
35024585d,2381332.7891832227
3502b0fb4,3801283.2832431905
3503a7378,2409219.388567245
35061e938,1671885.4806075767
35071238c,2373601.660448258
350b49a23,2195776.307347271
350b79da7,428554.7140691748
350e049f7,4791015.543086794
351118569,1908236.7175271716
35116cb53,4091676.0478735236
35141deaf,1263407.2115699681
351491822,2413562.8779238304
3515ab579,2409557.462717285
3516b83c4,2240621.3544665882
351a5938a,2944328.3363851258
3520b1103,3042614.524057187
3523d2313,5986608.623750073
3524a83a2,5615932.4149110345
3524ad238,2427993.5313716573
3525c4cd7,2553610.2897818433
3526caac0,2409557.462717285
35272c736,2621576.0405190056
3528cde43,4602387.169173877
352dbfb7d,2208591.673579704
352ea3117,2072518.4581490443
352ee1edc,1326716.6832945398
352ef8a61,3808145.573595563
352f94411,2087841.5096755724
35309a6ad,1964356.0982837086
3530bbd14,4230800.149787351
3531aa3c1,1889269.537546156
353404816,1583108.3947312273
35340bd86,5470710.146317137
3534b50d0,4364872.619575897
35389a987,1145768.261686667
353aeffcb,2568908.730472836
353b01ed2,2512234.9832979194
353ba20ec,749247.9198817017
353c95a27,2334213.2201806554
353f7603f,1509670.3023787832
35415fbf9,964816.0288272464
3541e9bc4,944838.1443696908
3543abf73,1928829.4903519815
35460da02,2127497.0501920306
