feature,gain,split
3e5dab1e3,0.0,0
9b39b02c0,0.0,0
13d853d22,0.0,0
ddfc3e604,0.0,0
5cab25704,0.0,0
8c2e787b0,0.0,0
af4035fa0,0.0,0
5dd6254bb,0.0,0
1b41fe545,0.0,0
c65ab9cb9,0.0,0
e81758b8e,0.0,0
a2da3c1d5,0.0,0
cc7fb2857,0.0,0
3391c0af1,0.0,0
c5512041d,0.0,0
b0c596a35,0.0,0
f2823f2ac,0.0,0
a77b4afa4,0.0,0
8d4f4c571,0.0,0
773c101b5,0.0,0
bfe5872ea,0.0,0
c61dd62d9,0.0,0
91d95575e,0.0,0
00ebe887d,0.0,0
c9aac7536,0.0,0
7d9979702,0.0,0
5a3e3608f,0.0,0
bec7c48dd,0.0,0
c586d79a1,0.0,0
978975efd,0.0,0
68ad815c8,0.0,0
b2bc178d8,0.0,0
3e568d6c3,0.0,0
346c04a64,0.0,0
70f29fefd,0.0,0
162989a6d,0.0,0
cd8048913,0.0,0
b6ae5f5ca,0.0,0
eb8293932,0.0,0
1d6069c98,0.0,0
e1c250dbf,0.0,0
982210169,0.0,0
62b08f1b7,0.0,0
b88e5de84,0.0,0
5355ec916,0.0,0
47b5abbd6,0.0,0
465717e24,0.0,0
48130b04b,0.0,0
b87e3036b,0.0,0
60b76e463,0.0,0
1af96abeb,0.0,0
30992dccd,0.0,0
adf03173b,0.0,0
33ed23348,0.0,0
6bf90e4f5,0.0,0
b0fcfeab8,0.0,0
38bbaa62d,0.0,0
54ba515ee,0.0,0
6fc3be3e7,0.0,0
e744cd6c0,0.0,0
42002d9a1,0.0,0
d93058147,0.0,0
c089837ee,0.0,0
1ea08665c,0.0,0
c47fe5e84,0.0,0
a09ba0b15,0.0,0
097c7841e,0.0,0
1aa44bdf8,0.0,0
ea3f3029c,0.0,0
bbd7e6282,0.0,0
adbe5fd20,0.0,0
55a7e0643,0.0,0
d53c850fd,0.0,0
91ace30bd,0.0,0
033e60778,0.0,0
1c4ea481e,0.0,0
b640ef3d3,0.0,0
736513d36,0.0,0
f3316966c,0.0,0
1fbbd4edf,0.0,0
dd4649092,0.0,0
9847e14d8,0.0,0
4ceef6dbd,0.0,0
346e3d609,0.0,0
fbd6e0a0b,0.0,0
69831c049,0.0,0
007d71f12,0.0,0
99fc30923,0.0,0
4d3fb93d9,0.0,0
8e978ee65,0.0,0
c30399758,0.0,0
e70581bed,0.0,0
7f0d863ba,0.0,0
21b0cdc34,0.0,0
5580c77b0,0.0,0
30a47af70,0.0,0
d0e4129cb,0.0,0
76c1e9617,0.0,0
675d9ac8b,0.0,0
489dde24b,0.0,0
befe0f9c4,0.0,0
4411325ed,0.0,0
38b2aa032,0.0,0
9f62e4134,0.0,0
0872fe14d,0.0,0
6082be247,0.0,0
5c7eb01b4,0.0,0
f5c3dec81,0.0,0
0f07e3775,0.0,0
c97e9681e,0.0,0
467aabbb0,0.0,0
9bb02469c,0.0,0
23c30648e,0.0,0
d233c64b4,0.0,0
81e02e0fa,0.0,0
371ff7a11,0.0,0
b6636b458,0.0,0
f807767c5,0.0,0
eb058a6c1,0.0,0
38a92f707,0.0,0
1b1a893f5,0.0,0
50780ec40,0.0,0
f9a683437,0.0,0
fb02ef0ea,0.0,0
718f26ed2,0.0,0
a388d3605,0.0,0
90f77ec55,0.0,0
184166328,0.0,0
d3ff41260,0.0,0
6e76d5df3,0.0,0
fe1160758,0.0,0
85f50c67d,0.0,0
337153b58,0.0,0
49fea7ce7,0.0,0
14b9eadef,0.0,0
2cc11689d,0.0,0
22ff4e1b8,0.0,0
ccc7609f4,0.0,0
9f85ae566,0.0,0
0de698985,0.0,0
797fddbe0,0.0,0
e5587ec32,0.0,0
ef6e31d6b,0.0,0
127972c6a,0.0,0
f8de3e357,0.0,0
74fa547c6,0.0,0
95e23c636,0.0,0
95f5f514d,0.0,0
57b902085,0.0,0
3b2c972b3,0.0,0
67e6c62b9,0.0,0
30eca0501,0.0,0
6e53a2cff,0.0,0
bcc18dd40,0.0,0
3fd19b6cd,0.0,0
18976b9f5,0.0,0
003da5628,0.0,0
09af6f4f9,0.0,0
62c319fd1,0.0,0
ae806420c,0.0,0
683a47abe,0.0,0
b72e8547e,0.0,0
71b637714,0.0,0
4bf056f35,0.0,0
ffd2f9409,0.0,0
83fc7f74c,0.0,0
4c457a635,0.0,0
c9028d46b,0.0,0
9e0473c91,0.0,0
6b041d374,0.0,0
783c50218,0.0,0
3a7771f56,0.0,0
6dd2090e5,0.0,0
06d24b818,0.0,0
180f8ed6e,0.0,0
160a40431,0.0,0
56a21fe66,0.0,0
6f7e5f4ca,0.0,0
4c41b50ad,0.0,0
3bd7cec10,0.0,0
f9870621e,0.0,0
08d6762f6,0.0,0
599096d8a,0.0,0
ff3b49c1d,0.0,0
73984d29a,0.0,0
1904ce2ac,0.0,0
9a804f83c,0.0,0
e0df7616e,0.0,0
236910072,0.0,0
4a20b79b4,0.0,0
773180cf6,0.0,0
f269ec9c8,0.0,0
c70f77ef2,0.0,0
29d7f1ebd,0.0,0
8c564ae48,0.0,0
331fb8455,0.0,0
afd87035a,0.0,0
17a7bf25a,0.0,0
1c486f8dd,0.0,0
2e0148f29,0.0,0
5eddab316,0.0,0
3f931e2b5,0.0,0
a731ff00d,0.0,0
df03d1653,0.0,0
bce33962d,0.0,0
19122191d,0.0,0
d14ac08a8,0.0,0
5f6ea2fa9,0.0,0
05f1b68b8,0.0,0
5878b703c,0.0,0
e0cad27c5,0.0,0
913970e60,0.0,0
94efcb8df,0.0,0
07cfb1624,0.0,0
b5c4708ad,0.0,0
1413972fe,0.0,0
42481ff40,0.0,0
2e762ec53,0.0,0
4bffaff52,0.0,0
8768af50f,0.0,0
b75aa754d,0.0,0
cb22f8a26,0.0,0
ce573744f,0.0,0
ed1d5d137,0.0,0
c6e8b5b5c,0.0,0
6f9d256a9,0.0,0
3d4a6baed,0.0,0
526a2282d,0.0,0
6045a2949,0.0,0
b6ee6dae6,0.0,0
7e58426a4,0.0,0
0ebd1ec32,0.0,0
78b2cf944,0.0,0
a0453715a,0.0,0
1736dcf3d,0.0,0
aef2f0a59,0.0,0
5a5eabaa7,0.0,0
5c20afdb3,0.0,0
a2302eb5c,0.0,0
0926408ae,0.0,0
8d401b32e,0.0,0
9e37286fa,0.0,0
7f16cc7a5,0.0,0
e4eac6fc5,0.0,0
127e5767c,0.0,0
24218ec6a,0.0,0
a77d3eb03,0.0,0
5cfc625f1,0.0,0
ff793343c,0.0,0
46300e98b,0.0,0
e5ddadc85,0.0,0
20e2c484e,0.0,0
0d8f892fe,0.0,0
2d1dd55ed,0.0,0
aeff360c7,0.0,0
1ec48dbe9,0.0,0
d9fa0485a,0.0,0
f5179fb9c,0.0,0
85fe78c6c,0.0,0
cb7ecfc41,0.0,0
4c427c13e,0.0,0
fc9d04cd7,0.0,0
e398df91e,0.0,0
3fd2b9645,0.0,0
16a5bb8d2,0.0,0
df443d0ce,0.0,0
9108ee25c,0.0,0
890163e1a,0.0,0
eb0c32768,0.0,0
fd6347461,0.0,0
0196d5172,0.0,0
52a87bee1,0.0,0
d66bbb5ed,0.0,0
0fb0d19af,0.0,0
faedddd5c,0.0,0
809a511d0,0.0,0
ca7ea80a3,0.0,0
538df95cd,0.0,0
19543bce7,0.0,0
c5fa49de1,0.0,0
66e323ce9,0.0,0
bb37ae1db,0.0,0
7bde71e2f,0.0,0
c75604498,0.0,0
ccd2ef877,0.0,0
295408598,0.0,0
eea698cf2,0.0,0
651124842,0.0,0
62c547c8e,0.0,0
a8b6710d0,0.0,0
f950ac768,0.0,0
73445227e,0.0,0
6c16efbb8,0.0,0
4e2abc4ad,0.0,0
00b309c64,0.0,0
2be024de7,0.0,0
4eb8d43ec,0.0,0
9118fd5ca,0.0,0
6f44294b2,0.0,0
bfab69d22,0.0,0
7cd18fa5c,0.0,0
ca8d565f1,0.0,0
a7e708ce5,0.0,0
5995250df,0.0,0
0895b9597,0.0,0
cf488d633,0.0,0
cf466bdd6,0.0,0
50108b5b5,0.0,0
55f4891bb,0.0,0
6eebf3ca4,0.0,0
77854931e,0.0,0
49ebf51c6,0.0,0
007ee91d1,0.0,0
2b89a6658,0.0,0
c0b22b847,0.0,0
f5c5884de,0.0,0
2e5424c98,0.0,0
6495d8c77,0.0,0
c5e748f6a,0.0,0
072452760,0.0,0
87380f99d,0.0,0
e1ccfad87,0.0,0
32138f717,0.0,0
1c779c188,0.0,0
94c182798,0.0,0
75b846f12,0.0,0
1bf6240eb,0.0,0
cdc36a26a,0.0,0
9ad654461,0.0,0
8045561f7,0.0,0
78edb3f13,0.0,0
b70d43816,0.0,0
af06d341e,0.0,0
b34eff664,0.0,0
e209569b2,0.0,0
78865d76b,0.0,0
bf10af17e,0.0,0
67102168f,0.0,0
97428b646,0.0,0
04a22f489,0.0,0
a0b0a7dbf,0.0,0
e0ceabad4,0.0,0
c122fd0b9,0.0,0
58d9f565a,0.0,0
e7eac13e0,0.0,0
a6f5de07f,0.0,0
63688d3df,0.0,0
533e43257,0.0,0
7385f8997,0.0,0
f684b0a96,0.0,0
f7d9dadeb,0.0,0
7106396d7,0.0,0
f23b7530c,0.0,0
991bca4be,0.0,0
e926d89d3,0.0,0
36c3157a7,0.0,0
e234cdc9b,0.0,0
71deb9468,0.0,0
ae141696e,0.0,0
4377d117c,0.0,0
d2430cbe1,0.0,0
736fce873,0.0,0
7e3e026f8,0.0,0
a246962f5,0.0,0
b5c9b4e39,0.0,0
0761cbb48,0.0,0
b8c3205bf,0.0,0
03ab9c0ea,0.0,0
e6efe84eb,0.0,0
3ac0589c3,0.0,0
d08c4204c,0.0,0
6984f4045,0.0,0
79c8119ae,0.0,0
760ef38f1,0.0,0
37a9ea8c6,0.0,0
b379107b3,0.0,0
bf2b3327b,0.0,0
2b6f74f09,0.0,0
b0c0f5dae,0.0,0
f49ff3269,0.0,0
457bd191d,0.0,0
a355497ac,0.0,0
e5649663e,0.0,0
d1383f1c6,0.0,0
6f460d92f,0.0,0
275c5ddfa,0.0,0
82d27bc16,0.0,0
9d4f88c7b,0.0,0
a08d843a2,0.0,0
bf40c722d,0.0,0
54481feaa,0.0,0
aacffd2f4,0.0,0
397621ffa,0.0,0
206ba1242,0.0,0
52588de80,0.0,0
a0d77f495,0.0,0
638d0b2e0,0.0,0
6ae9d58e0,0.0,0
0ac076350,0.0,0
c5ba68ea4,0.0,0
ed76b9206,0.0,0
a8e878643,0.0,0
f86eabcb9,0.0,0
c6d84869a,0.0,0
b4ff45038,0.0,0
dbb9a63fa,0.0,0
a80633823,0.0,0
baccae68e,0.0,0
d401c2b4a,0.0,0
99df18cb2,0.0,0
efa99ed98,0.0,0
3e3438f04,0.0,0
84947363e,0.0,0
5ad1de183,0.0,0
7f91c7cbb,0.0,0
95cdb3ab7,0.0,0
0c9b00a91,0.0,0
b7950e538,0.0,0
f3a4246a1,0.0,0
11d9e8383,0.0,0
2585a26fe,0.0,0
f9fad35ac,0.0,0
7fb00ba6c,0.0,0
3b54cc2cf,0.0,0
8794c72c8,0.0,0
de5e74ae7,0.0,0
0824edecb,0.0,0
026ca57fd,0.0,0
cef8a06cb,0.0,0
74f3ac6af,0.0,0
3f07a4581,0.0,0
5b055c8ea,0.0,0
f227c1b60,0.0,0
709573455,0.0,0
e2e6f1d23,0.0,0
b67c7783e,0.0,0
667132e4b,0.0,0
d0466eb58,0.0,0
b192dacc4,0.0,0
daa3126d6,0.0,0
55155e341,0.0,0
38f5efd6d,0.0,0
dd2ad0776,0.0,0
ae1bd05ee,0.0,0
a7da4f282,0.0,0
002d634dc,0.0,0
03c589fd7,0.0,0
dd48ed481,0.0,0
c8a66413e,0.0,0
90a2428a5,0.0,0
0554bac3e,0.0,0
02827212f,0.0,0
23c780950,0.0,0
7383ca731,0.0,0
df2388808,0.0,0
9c92cbc0c,0.0,0
ebfc53bb0,0.0,0
db027dbaf,0.0,0
5f5aef723,0.0,0
83b36fa6c,0.0,0
ce30bda90,0.0,0
a98f8a4ca,0.0,0
d9aa1935e,0.0,0
5ed0c24d0,0.0,0
9855c78bb,0.0,0
a46587cda,0.0,0
844df03d7,0.0,0
7ddac276f,0.0,0
b3a30c6a2,0.0,0
8c32df8b3,0.0,0
424409985,0.0,0
8cdaeadb5,0.0,0
32ebdadbc,0.0,0
9060e5b59,0.0,0
1d802b493,0.0,0
a8b590c6e,0.0,0
59de861ff,0.0,0
e79476d44,0.0,0
a4bbe86e5,0.0,0
555e960e5,0.0,0
acd43607d,0.0,0
9d6410ef5,0.0,0
4cddcef3e,0.0,0
af1005a4f,0.0,0
a76ad8513,0.0,0
da52febdb,0.0,0
1548e95ae,0.0,0
2bf7dc91d,0.0,0
6a275e7ec,0.0,0
5adfe7419,0.0,0
3f1c3c179,0.0,0
82f194d54,0.0,0
a117a5409,0.0,0
7c1af7bbb,0.0,0
7e0fd6d92,0.0,0
1a7de209c,0.0,0
fe73d7d41,0.0,0
7a29b3092,0.0,0
0b2db6e56,0.0,0
e36687647,0.0,0
8a7fc9154,0.0,0
1c1761fa1,0.0,0
92be22dae,0.0,0
455b1d1ae,0.0,0
6a9e2b09d,0.0,0
5e3c42446,0.0,0
84d4d30b8,0.0,0
c05e7f369,0.0,0
f66191951,0.0,0
73a8a4d75,0.0,0
2dbeac1de,0.0,0
310e1ede9,0.0,0
c03c8799c,0.0,0
fe919be32,0.0,0
daedcafad,0.0,0
5beff147e,0.0,0
086c13b6c,0.0,0
52b347cdc,0.0,0
ff1551a48,0.0,0
4c7768bff,0.0,0
8bde3e628,0.0,0
3685524f4,0.0,0
4fe67672e,0.0,0
f7f553aea,0.0,0
56ec098a1,0.0,0
831a9e087,0.0,0
ba4a02efc,0.0,0
896d1c52d,0.0,0
41d1e5f8f,0.0,0
259169df2,0.0,0
4600aadcf,0.0,0
2123a2089,0.0,0
f928893ca,0.0,0
e9a473fbb,0.0,0
6fa0b9dab,0.0,0
e369704a1,0.0,0
7df9efba5,0.0,0
7fd35c77a,0.0,0
9d9e518a3,0.0,0
78f45daba,0.0,0
eb6bb7ce1,0.0,0
323fd38a8,0.0,0
4bd1722dc,0.0,0
5089bf842,0.0,0
b8fde5765,0.0,0
c0f8422e1,0.0,0
b200c8b4a,0.0,0
bfc7c09df,0.0,0
735ea6729,0.0,0
857020d0f,0.0,0
3ac1ba8f9,0.0,0
df221f22b,0.0,0
e592c0185,0.0,0
a72fcabd8,0.0,0
2731a96a2,0.0,0
c0f5174c7,0.0,0
afc08501b,0.0,0
89e7dcacc,0.0,0
1bf1406eb,0.0,0
ee0b53f05,0.0,0
14d1d798e,0.0,0
a8e562e8e,0.0,0
ebf53ab7c,0.0,0
6b142730f,0.0,0
4d1f9e4d7,0.0,0
15e8d7f53,0.0,0
683d89bf1,0.0,0
9ed0e6ddb,0.0,0
f6c436744,0.0,0
2a7ac8010,0.0,0
99258443a,0.0,0
de471ea65,0.0,0
6249d8488,0.0,0
7ad6b38bd,0.0,0
a380d5301,0.0,0
46ee7f2c8,0.0,0
2e1287e41,0.0,0
9dc52515a,0.0,0
969caa87a,0.0,0
1189ee335,0.0,0
f6f15ffa5,0.0,0
841704460,0.0,0
8132d18b8,0.0,0
98dea9e42,0.0,0
9f2471031,0.0,0
88458cb21,0.0,0
f40da20f4,0.0,0
c901e7df1,0.0,0
dc5ba677f,0.0,0
8f55955dc,0.0,0
85dcc913d,0.0,0
5ca0b9b0c,0.0,0
eab8abf7a,0.0,0
2a1f6c7f9,0.0,0
2e84e09c5,0.0,0
d45fd5508,0.0,0
a165f5761,0.0,0
f677d4d13,0.0,0
71b203550,0.0,0
137efaa80,0.0,0
fb36b89d9,0.0,0
7e293fbaf,0.0,0
ab7764ead,0.0,0
88263a031,0.0,0
fb42abc0d,0.0,0
31e434a58,0.0,0
df3ac443c,0.0,0
79203fbab,0.0,0
f1ab19e7a,0.0,0
300398f1c,0.0,0
6eefca12e,0.0,0
22bf44001,0.0,0
20a325694,0.0,0
8afae1db8,0.0,0
103b8a033,0.0,0
43d70cc4d,0.0,0
09184c121,0.0,0
08c089775,0.0,0
572d36d31,0.0,0
1de239e78,0.0,0
8d7bfb911,0.0,0
5964f1856,0.0,0
6c7bf200b,0.0,0
b3058e9ba,0.0,0
108fe14ef,0.0,0
5fad07863,0.0,0
b904b8345,0.0,0
408021ef8,0.0,0
e29d22b59,0.0,0
e849e3ae0,0.0,0
49f11e712,0.0,0
c959d372a,0.0,0
f642213a6,0.0,0
ac37543df,0.0,0
e1121cd3e,0.0,0
b33e83cdc,0.0,0
555265925,0.0,0
0cad4d7af,0.0,0
f13fa756f,0.0,0
de5e5b296,0.0,0
a5565ec7d,0.0,0
320931ca8,0.0,0
2c2d9f267,0.0,0
965fa6747,0.0,0
40f1d0084,0.0,0
9c1d27a5c,0.0,0
a89ab46bb,0.0,0
f3ee6ba3c,0.0,0
b6623bacf,0.0,0
38a5a3497,0.0,0
bca395b73,0.0,0
86f843927,0.0,0
e50c9692b,0.0,0
640a36efb,0.0,0
96eb14eaf,0.0,0
e8468d000,0.0,0
6a2ed0e6c,0.0,0
ca4eab5c5,0.0,0
30609ee5b,0.0,0
cb2cb460c,0.0,0
b74ef4294,0.0,0
903749e8a,0.0,0
4adae02ea,0.0,0
92f32943a,0.0,0
73eeb092f,0.0,0
609784003,0.0,0
ff96b95eb,0.0,0
3fa6c395f,0.0,0
d58172aef,0.0,0
9fb38aabe,0.0,0
925728b1c,0.0,0
e4b2caa9f,0.0,0
1f26f0f73,0.0,0
2f93e3c96,0.0,0
a48a740ef,0.0,0
8d12d44e1,0.0,0
5d52b2d2b,0.0,0
ee9e70298,0.0,0
b8f039d1c,0.0,0
3e3822506,0.0,0
21bd61954,0.0,0
28690ae0d,0.0,0
46b02f955,0.0,0
6bb4be4f2,0.0,0
f23c83554,0.0,0
e5b2d137a,0.0,0
923a0c4bc,0.0,0
b4cd81ecd,0.0,0
05d95861b,0.0,0
05f99c615,0.0,0
0892b3439,0.0,0
70d96c477,0.0,0
2c5819699,0.0,0
077c3511c,0.0,0
a8dd5cea5,0.0,0
96b66294d,0.0,0
a05f1bb14,0.0,0
842415efb,0.0,0
b6946d764,0.0,0
1b7ec860b,0.0,0
51d5e73a8,0.0,0
930f989bf,0.0,0
01816048b,0.0,0
29f828a0f,0.0,0
b4e462a2f,0.0,0
ce549c005,0.0,0
9db026fcf,0.0,0
fb9e07326,0.0,0
67f9e982f,0.0,0
ffec49dae,0.0,0
c24634d56,0.0,0
6931ed626,0.0,0
ffa45bf70,0.0,0
28bc37378,0.0,0
ecd16fc60,0.0,0
2c97120d8,0.0,0
d196ca1fd,0.0,0
e838549ac,0.0,0
fb32c00dc,0.0,0
d279be266,0.0,0
cb71f66af,0.0,0
066566b35,0.0,0
2d29edb0a,0.0,0
015c3e354,0.0,0
8d0774750,0.0,0
1847c8140,0.0,0
f0aec6c6b,0.0,0
ae3aa1abd,0.0,0
10776252b,0.0,0
7dad769a6,0.0,0
2252c7403,0.0,0
e04141e42,0.0,0
c189dc362,0.0,0
6d0d72180,0.0,0
44dad5d70,0.0,0
b1a7086ac,0.0,0
801c6dc8e,0.0,0
3c9f7809d,0.0,0
f859a25b8,0.0,0
c8bdcd0f3,0.0,0
7ff7d351b,0.0,0
bb9aefe00,0.0,0
556331be8,0.0,0
5f7d60408,0.0,0
4a9abd788,0.0,0
82e9efdd8,0.0,0
3e3ea106e,0.0,0
ae846f332,0.0,0
7bddf55e1,0.0,0
869a169f9,0.0,0
65b3354f4,0.0,0
09bf8b0cf,0.0,0
d30bbe129,0.0,0
f333a5f60,0.0,0
a8e607456,0.0,0
76e092b8c,0.0,0
3d390e8b9,0.0,0
77f5250e3,0.0,0
83dbedc24,0.0,0
d9f2406e6,0.0,0
5cf7ac69f,0.0,0
bc21e80ff,0.0,0
7b58b1340,0.0,0
19873fe8a,0.0,0
22c933b9b,0.0,0
224a28832,0.0,0
be6c5d3cc,0.0,0
5ee7de0be,0.0,0
d49c14235,0.0,0
54df5e66f,0.0,0
660fdbc58,0.0,0
b48cf2fd5,0.0,0
5a9a395c7,0.0,0
8a4c53d3e,0.0,0
2d5b0ff08,0.0,0
29725e10e,0.0,0
81aafdb57,0.0,0
52f946988,0.0,0
e7913a5ce,0.0,0
cf6038b0f,0.0,0
cba573a9d,0.0,0
343922109,0.0,0
316423a21,0.0,0
2e52b0c6a,0.0,0
422acfada,0.0,0
0f49e0f05,0.0,0
c2d94313f,0.0,0
025cbf6b1,0.0,0
f1c20e3ef,0.0,0
3ee95e3ef,0.0,0
91389982b,0.0,0
1835531cd,0.0,0
48373ee1e,0.0,0
eecf06d47,0.0,0
f62b69c09,0.0,0
1bd1f24bb,0.0,0
690c387d6,0.0,0
950b9cf2d,0.0,0
2645d1a55,0.0,0
0bde2a22d,0.0,0
d9a8918f9,0.0,0
8990c918e,0.0,0
4480c1096,0.0,0
24c41bd80,0.0,0
8706aa459,0.0,0
16517c8b0,0.0,0
67db03f3a,0.0,0
d918835ca,0.0,0
20854f8bf,0.0,0
75795ea0a,0.0,0
f30ee55dd,0.0,0
e10730b82,0.0,0
7cc424ffd,0.0,0
bf89fac56,0.0,0
337b3e53b,0.0,0
4e06c5c6d,0.0,0
d73900784,0.0,0
42451bcbf,0.0,0
2a83c3267,0.0,0
95d28e092,0.0,0
9e17387dc,0.0,0
ac2e428a9,0.0,0
b65627fab,0.0,0
994b4c2ac,0.0,0
f311fff83,0.0,0
6d46740f1,0.0,0
635fbbd2c,0.0,0
3974799dd,0.0,0
bf35dbb69,0.0,0
818fce796,0.0,0
8e1dfcb94,0.0,0
f7f2e3896,0.0,0
9616802bb,0.0,0
a15b2f707,0.0,0
af9c1bd29,0.0,0
e8d9394a0,0.0,0
8bdf6bc7e,0.0,0
051410e3d,0.0,0
038cca913,0.0,0
2f7b3364a,0.0,0
b6ccc5fcb,0.0,0
8c8236fe1,0.0,0
3f8614071,0.0,0
1b20c5c27,0.0,0
eda856f5f,0.0,0
d9fc63fa1,0.0,0
8016c4470,0.0,0
36af55ef1,0.0,0
56da2db09,0.0,0
cf5b8da95,0.0,0
6bd9d9ae3,0.0,0
d49b0b346,0.0,0
69f20fee2,0.0,0
3e37bffde,0.0,0
4cffe31c7,0.0,0
467c54d35,0.0,0
22a7d1de9,0.0,0
12122f265,0.0,0
7acae7ae9,0.0,0
74507e97f,0.0,0
0d1af7370,0.0,0
b95be4138,0.0,0
1e403019b,0.0,0
a1e723a79,0.0,0
46ba3a162,0.0,0
3cf3fdec4,0.0,0
22b7e449b,0.0,0
7b31055f1,0.0,0
69cab7184,0.0,0
03b6943c4,0.0,0
2b72620ae,0.0,0
090fba3ad,0.0,0
a6fc6205f,0.0,0
553d643d5,0.0,0
4e26bc1ff,0.0,0
94f26b213,0.0,0
2f0c89344,0.0,0
597d78667,0.0,0
cd27ccedf,0.0,0
befca8b7e,0.0,0
a2bd73c67,0.0,0
3a66c353a,0.0,0
a79b1f060,0.0,0
95df9fdfc,0.0,0
e53805953,0.0,0
d9fca2e1c,0.0,0
cdd16fdd1,0.0,0
5e59e07d5,0.0,0
da59aa67e,0.0,0
208308a47,0.0,0
a7f6de992,0.0,0
a2a1975d6,0.0,0
e32c2263e,0.0,0
a4151c1dc,0.0,0
892a4779b,0.0,0
97a327c93,0.0,0
dd01f3999,0.0,0
fd6e11a24,0.0,0
52b08fd22,0.0,0
27859b383,0.0,0
7c080c111,0.0,0
5a7e898a1,0.0,0
b76bf3f19,0.0,0
e1e8947d8,0.0,0
806dfdd51,0.0,0
3621a6388,0.0,0
319e171fb,0.0,0
0ccd5ff1c,0.0,0
3f93a3272,0.0,0
e7eb9a66b,0.0,0
7ab374cb1,0.0,0
2f489369f,0.0,0
354d9a875,0.0,0
fb2ab1513,0.0,0
a8350fa96,0.0,0
246488579,0.0,0
232ecc840,0.0,0
1cb237c61,0.0,0
c25851298,0.0,0
006e72749,0.0,0
b3bfbc1fa,0.0,0
9379a6483,0.0,0
4a3da18d3,0.0,0
4a921e941,0.0,0
113fd0206,0.0,0
5a99d7f30,0.0,0
6fff36435,0.0,0
188a6e279,0.0,0
571380d69,0.0,0
b2f4d49d1,0.0,0
70f4f1129,0.0,0
5e5894826,0.0,0
cb36204f9,0.0,0
177571d9c,0.0,0
fb8395d97,0.0,0
af1e16c95,0.0,0
93efdb50f,0.0,0
086328cc6,0.0,0
3f382323a,0.0,0
3c4df440f,0.0,0
720f83290,0.0,0
edad0778a,0.0,0
a63aaf7cc,0.0,0
930eacbc2,0.0,0
45226872a,0.0,0
bc4e3d600,0.0,0
c66e2deb0,0.0,0
3b583a709,0.0,0
f1eeb56ae,0.0,0
8016f08af,0.0,0
b517115d3,0.0,0
219e051b5,0.0,0
9d478c2ae,0.0,0
356e0872a,0.0,0
2e8c5cdc5,0.0,0
04fe69e6a,0.0,0
ffa6b80e2,0.0,0
aafb4ec55,0.0,0
b56f52246,0.0,0
1938873fd,0.0,0
58fe15f9f,0.0,0
97d5c39cf,0.0,0
2747680a8,0.0,0
8291f21d8,0.0,0
b96718230,0.0,0
74bfc4e88,0.0,0
9ee0b383b,0.0,0
f8d75792f,0.0,0
bf257a3bc,0.0,0
7c482420c,0.0,0
cbcda9276,0.0,0
5bf03599f,0.0,0
62071f7bc,0.0,0
6e598606d,0.0,0
532740e5d,0.0,0
56c679323,0.0,0
25613ca0a,0.0,0
7196ddee8,0.0,0
13a2ecd25,0.0,0
9c36a77b3,0.0,0
3e7c57d93,0.0,0
d0d80d487,0.0,0
fd99222ee,0.0,0
943743753,0.0,0
a24ff79e5,0.0,0
e84c67382,0.0,0
1e1cb47f3,0.0,0
56b9c3eb3,0.0,0
c1b95c2ec,0.0,0
5c79d86bc,0.0,0
bc8aebe8c,0.0,0
c0b31c194,0.0,0
cc5570957,0.0,0
19537e282,0.0,0
6bda21fee,0.0,0
60d9fc568,0.0,0
cd180af53,0.0,0
0aab2f918,0.0,0
96d9b7754,0.0,0
f3bfa96d5,0.0,0
71d64e3f7,0.0,0
1c4157dfd,0.0,0
6e4f74c35,0.0,0
a6229abfb,0.0,0
fed0df103,0.0,0
86ffb104c,0.0,0
55a763d90,0.0,0
abbde281d,0.0,0
9e89978e3,0.0,0
da840ba8e,0.0,0
4a64e56e7,0.0,0
175891ff4,0.0,0
6f0248fcb,0.0,0
314396b31,0.0,0
fe758841a,0.0,0
4b373b8a7,0.0,0
b488b6a67,0.0,0
e49fea26e,0.0,0
fd0f030fe,0.0,0
eac3b8bcb,0.0,0
16c5d9c01,0.0,0
5e5189189,0.0,0
382606216,0.0,0
1654ab770,0.0,0
2669d194f,0.0,0
36dbda4f6,0.0,0
4a9d3240b,0.0,0
80a9ccc6f,0.0,0
c8438b12d,0.0,0
89cffafe9,0.0,0
d334a588e,0.0,0
71898f32e,0.0,0
06b19b6c4,0.0,0
5bef82898,0.0,0
c611e1778,0.0,0
e92c373a6,0.0,0
47c197766,0.0,0
e1769f3fd,0.0,0
6240a7bd9,0.0,0
b7f26c1f7,0.0,0
42ebbcafa,0.0,0
f0bdb14ad,0.0,0
3a743de4d,0.0,0
60a5b79e4,0.0,0
e17a13988,0.0,0
170655e35,0.0,0
6879db4be,0.0,0
dc0118d47,0.0,0
2c7e41e16,0.0,0
25a2e8b49,0.0,0
786351d97,0.0,0
1c4205649,0.0,0
8eac9b173,0.0,0
df30d949d,0.0,0
0784536d6,0.0,0
5cebca53f,0.0,0
daf912b17,0.0,0
e7e41bbde,0.0,0
e2c21c4bc,0.0,0
093b92da5,0.0,0
a25bc2d4a,0.0,0
c0032d792,0.0,0
f536ef371,0.0,0
621f71db3,0.0,0
bbcb92ecf,0.0,0
e9235250f,0.0,0
c8d5efceb,0.0,0
6af8b2246,0.0,0
dbf75ea9f,0.0,0
